id,permalink,userUrl,username,fullname,avatar,verified,text,html,isRetweet,retweetedBy,replyingTo,relativeTime,displayTime,createdAt,images,links,comments,retweets,likes,Views,bank_ext,text_1,postUrl,replyText,text_v1
2039544815637901543,https://x.com/EmiratesNBD_AE/status/2039544815637901543,https://x.com/EmiratesNBD_AE,EmiratesNBD_AE,Emirates NBD,https://pbs.twimg.com/profile_images/1762427651271110656/jOUBidn8_bigger.jpg,,"@EmiratesNBD_AE 
السلام عليكم
احتاج اتواصل معاكم بخصوص تاجير اله صراف لدى فندق بجدة",مرحبا بشري شكرا لتواصلك معنا الرجاء مشاركه إستفسارك والبيانات الخاصه بك إلي رسائل الخاص حتي نتمكن من مساعدتك بشكل أفضل,False,,['boshbsh22'],4h,"Apr 2, 2026 · 3:25 AM UTC",2026-04-02T03:25:00Z,,,0,0,0,25,ENBD,مرحبا بشري شكرا لتواصلك معنا الرجاء مشاركه إستفسارك والبيانات الخاصه بك إلي رسائل الخاص حتي نتمكن من مساعدتك بشكل أفضل,https://x.com/EmiratesNBD_AE/status/2039544815637901543,"@EmiratesNBD_AE 
السلام عليكم
احتاج اتواصل معاكم بخصوص تاجير اله صراف لدى فندق بجدة","@EmiratesNBD_AE 
السلام عليكم
احتاج اتواصل معاكم بخصوص تاجير اله صراف لدى فندق بجدة"
2039526156907462747,https://x.com/soso10191271/status/2039526156907462747,https://x.com/soso10191271,soso10191271,souaad🥀☂️🖤🥈,https://pbs.twimg.com/profile_images/1951117294530093057/abT0lRVI_bigger.jpg,,@RotanaLive @RotanaMusic @RabehSaqer @JEDCalendar @EmiratesNBD_KSA نبغي راشد @RotanaLive,"نبغي راشد <a href=""/RotanaLive"" title=""Rotana Live"">@RotanaLive</a>",False,,"['RotanaLive', 'RotanaMusic', 'RabehSaqer', 'JEDCalendar', 'EmiratesNBD_KSA']",5h,"Apr 2, 2026 · 2:11 AM UTC",2026-04-02T02:11:00Z,,['https://x.com/RotanaLive'],0,0,1,169,ENBD,نبغي راشد @RotanaLive,https://x.com/soso10191271/status/2039526156907462747,@RotanaLive @RotanaMusic @RabehSaqer @JEDCalendar @EmiratesNBD_KSA نبغي راشد @RotanaLive,@RotanaLive @RotanaMusic @RabehSaqer @JEDCalendar @EmiratesNBD_KSA نبغي راشد @RotanaLive
2039515059873820748,https://x.com/all3125/status/2039515059873820748,https://x.com/all3125,all3125,الل اللل,https://pbs.twimg.com/profile_images/1826036614339985408/-VwKoemK_bigger.png,,@RotanaLive @RabehSaqer @JEDCalendar @EmiratesNBD_KSA طيب و الرياض لها الله,طيب و الرياض لها الله,False,,"['RotanaLive', 'RabehSaqer', 'JEDCalendar', 'EmiratesNBD_KSA']",6h,"Apr 2, 2026 · 1:27 AM UTC",2026-04-02T01:27:00Z,,,0,0,0,216,ENBD,طيب و الرياض لها الله,https://x.com/all3125/status/2039515059873820748,@RotanaLive @RabehSaqer @JEDCalendar @EmiratesNBD_KSA طيب و الرياض لها الله,@RotanaLive @RabehSaqer @JEDCalendar @EmiratesNBD_KSA طيب و الرياض لها الله
2039483119829389625,https://x.com/s2022f/status/2039483119829389625,https://x.com/s2022f,s2022f,salman 🇸🇦,https://pbs.twimg.com/profile_images/2036907812618678272/m21MggIw_bigger.jpg,,"@EmiratesNBD_AE السلام عليكم 
ممكن رابط البنك التطبيق في الايفون للبنك وهل انتم بنك دبي الوطني","<a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a> السلام عليكم 
ممكن رابط البنك التطبيق في الايفون للبنك وهل انتم بنك دبي الوطني",False,,,8h,"Apr 1, 2026 · 11:20 PM UTC",2026-04-01T23:20:00Z,,['https://x.com/EmiratesNBD_AE'],0,0,0,47,ENBD,"@EmiratesNBD_AE السلام عليكم 
ممكن رابط البنك التطبيق في الايفون للبنك وهل انتم بنك دبي الوطني",,,"@EmiratesNBD_AE السلام عليكم 
ممكن رابط البنك التطبيق في الايفون للبنك وهل انتم بنك دبي الوطني"
2039481591001424306,https://x.com/buib102/status/2039481591001424306,https://x.com/buib102,buib102,kal,https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,,"للاسف نفس الشي
قبل تحويل الراتب حسب الموظف لي وقال نعطيك الحد الاعلى 

بعد التحويل قالو تقييمك في سمة منخفض ولا نقدر نعطيك الحد الاعلى @Reda_Alidarous @MoneyAffairs هل يحق لي اشتكيهم ؟","للاسف نفس الشي
قبل تحويل الراتب حسب الموظف لي وقال نعطيك الحد الاعلى 

بعد التحويل قالو تقييمك في سمة منخفض ولا نقدر نعطيك الحد الاعلى <a href=""/Reda_Alidarous"" title=""رضا العيدروس/مستشار مالي"">@Reda_Alidarous</a> <a href=""/MoneyAffairs"" title=""المستشار المالي/ أحمد المجلي"">@MoneyAffairs</a> هل يحق لي اشتكيهم ؟",False,,"['EmiratesNBD_AE', 'SultanAlhreago']",8h,"Apr 1, 2026 · 11:14 PM UTC",2026-04-01T23:14:00Z,,"['https://x.com/Reda_Alidarous', 'https://x.com/MoneyAffairs']",0,0,0,22,ENBD,"للاسف نفس الشي
قبل تحويل الراتب حسب الموظف لي وقال نعطيك الحد الاعلى 

بعد التحويل قالو تقييمك في سمة منخفض ولا نقدر نعطيك الحد الاعلى @Reda_Alidarous @MoneyAffairs هل يحق لي اشتكيهم ؟",,,"للاسف نفس الشي
قبل تحويل الراتب حسب الموظف لي وقال نعطيك الحد الاعلى 

بعد التحويل قالو تقييمك في سمة منخفض ولا نقدر نعطيك الحد الاعلى @Reda_Alidarous @MoneyAffairs هل يحق لي اشتكيهم ؟"
2039480998811869541,https://x.com/frasalq68164244/status/2039480998811869541,https://x.com/frasalq68164244,frasalq68164244,الشيخ فراس القحطاني⚡️,https://pbs.twimg.com/profile_images/2024533164123676672/R-sxy3-F_bigger.jpg,,روتانا تكفى ابغى افوز تذاكر حفله رابح صقر ولله ولا مره حضرت حفله تكفى يا روتانا,روتانا تكفى ابغى افوز تذاكر حفله رابح صقر ولله ولا مره حضرت حفله تكفى يا روتانا,False,,"['RotanaLive', 'RotanaMusic', 'RabehSaqer', 'JEDCalendar', 'EmiratesNBD_KSA']",8h,"Apr 1, 2026 · 11:12 PM UTC",2026-04-01T23:12:00Z,,,0,0,0,370,ENBD,روتانا تكفى ابغى افوز تذاكر حفله رابح صقر ولله ولا مره حضرت حفله تكفى يا روتانا,,,روتانا تكفى ابغى افوز تذاكر حفله رابح صقر ولله ولا مره حضرت حفله تكفى يا روتانا
2039467199039963212,https://x.com/huda_M199/status/2039467199039963212,https://x.com/huda_M199,huda_M199,Hdo ♍️,https://pbs.twimg.com/profile_images/1794325204472119296/JGp9gTxL_bigger.jpg,,@RotanaLive @RotanaMusic @RabehSaqer @JEDCalendar @EmiratesNBD_KSA اللي يبي احجز له 🫡,اللي يبي احجز له 🫡,False,,"['RotanaLive', 'RotanaMusic', 'RabehSaqer', 'JEDCalendar', 'EmiratesNBD_KSA']",9h,"Apr 1, 2026 · 10:17 PM UTC",2026-04-01T22:17:00Z,,,0,0,0,370,ENBD,اللي يبي احجز له 🫡,https://x.com/huda_M199/status/2039467199039963212,@RotanaLive @RotanaMusic @RabehSaqer @JEDCalendar @EmiratesNBD_KSA اللي يبي احجز له 🫡,@RotanaLive @RotanaMusic @RabehSaqer @JEDCalendar @EmiratesNBD_KSA اللي يبي احجز له 🫡
2039452023532228961,https://x.com/o05l_/status/2039452023532228961,https://x.com/o05l_,o05l_,تذاكر ‏| منصة On Ticket ‏,https://pbs.twimg.com/profile_images/2036319819226611714/N4mcDWk8_bigger.jpg,,@RotanaLive @salhendi @RabehSaqer @JEDCalendar @EmiratesNBD_KSA خليكم جاهزين وفعلو التنبيهات بنوفر لكم التذاكر,خليكم جاهزين وفعلو التنبيهات بنوفر لكم التذاكر,False,,"['RotanaLive', 'salhendi', 'RabehSaqer', 'JEDCalendar', 'EmiratesNBD_KSA']",10h,"Apr 1, 2026 · 9:17 PM UTC",2026-04-01T21:17:00Z,,,0,0,1,347,ENBD,خليكم جاهزين وفعلو التنبيهات بنوفر لكم التذاكر,https://x.com/o05l_/status/2039452023532228961,@RotanaLive @salhendi @RabehSaqer @JEDCalendar @EmiratesNBD_KSA خليكم جاهزين وفعلو التنبيهات بنوفر لكم التذاكر,@RotanaLive @salhendi @RabehSaqer @JEDCalendar @EmiratesNBD_KSA خليكم جاهزين وفعلو التنبيهات بنوفر لكم التذاكر
2039439218858967363,https://x.com/A3043337833312/status/2039439218858967363,https://x.com/A3043337833312,A3043337833312,A,https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,,@RotanaLive @RabehSaqer @JEDCalendar @EmiratesNBD_KSA نبغى ابو نوره,نبغى ابو نوره,False,,"['RotanaLive', 'RabehSaqer', 'JEDCalendar', 'EmiratesNBD_KSA']",11h,"Apr 1, 2026 · 8:26 PM UTC",2026-04-01T20:26:00Z,,,0,0,1,425,ENBD,نبغى ابو نوره,https://x.com/A3043337833312/status/2039439218858967363,@RotanaLive @RabehSaqer @JEDCalendar @EmiratesNBD_KSA نبغى ابو نوره,@RotanaLive @RabehSaqer @JEDCalendar @EmiratesNBD_KSA نبغى ابو نوره
2039435601422762473,https://x.com/alrythy59921/status/2039435601422762473,https://x.com/alrythy59921,alrythy59921,تذاكر سميره الريثي,https://pbs.twimg.com/profile_images/2014642751564845056/rrssJwl__bigger.jpg,,"جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅جد
🗓️ 10 أبريل 2026
📍جدة - عبادي الجوهر أرينا
🎫تُطرح تذاكر غداً الساعة 4 مساءً عبر الرابط التالي 👇
https://t.co/TUNfP8eWeZ
#رابح_صقر_في_جدة 
#موسم_جدة 
#روتانا_لايف

@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA https://t.co/tiY8qu7Tkb","جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅جد
🗓️ 10 أبريل 2026
📍جدة - عبادي الجوهر أرينا
🎫تُطرح تذاكر غداً الساعة 4 مساءً عبر الرابط التالي 👇
<a href=""http://wa.me/966548025534"">wa.me/966548025534</a>
<a href=""/search?f=tweets&amp;q=%23رابح_صقر_في_جدة"">#رابح_صقر_في_جدة</a> 
<a href=""/search?f=tweets&amp;q=%23موسم_جدة"">#موسم_جدة</a> 
<a href=""/search?f=tweets&amp;q=%23روتانا_لايف"">#روتانا_لايف</a>

<a href=""/RabehSaqer"" title=""Rabeh Saqer رابح صقر"">@RabehSaqer</a> 
<a href=""/JEDCalendar"" title=""Jeddah Season | موسم جدة"">@JEDCalendar</a>
<a href=""/EmiratesNBD_KSA"" title=""EmiratesNBD KSA"">@EmiratesNBD_KSA</a>",False,,,11h,"Apr 1, 2026 · 8:11 PM UTC",2026-04-01T20:11:00Z,,"['http://wa.me/966548025534', 'https://x.com/search?f=tweets&q=%23رابح_صقر_في_جدة', 'https://x.com/search?f=tweets&q=%23موسم_جدة', 'https://x.com/search?f=tweets&q=%23روتانا_لايف', 'https://x.com/RabehSaqer', 'https://x.com/JEDCalendar', 'https://x.com/EmiratesNBD_KSA']",0,1,1,66,ENBD,"جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅جد
🗓️ 10 أبريل 2026
📍جدة - عبادي الجوهر أرينا
🎫تُطرح تذاكر غداً الساعة 4 مساءً عبر الرابط التالي 👇
wa.me/966548025534
#رابح_صقر_في_جدة 
#موسم_جدة 
#روتانا_لايف

@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA",https://x.com/alrythy59921/status/2039435601422762473,"جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅جد
🗓️ 10 أبريل 2026
📍جدة - عبادي الجوهر أرينا
🎫تُطرح تذاكر غداً الساعة 4 مساءً عبر الرابط التالي 👇
https://t.co/TUNfP8eWeZ
#رابح_صقر_في_جدة 
#موسم_جدة 
#روتانا_لايف

@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA https://t.co/tiY8qu7Tkb","جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅جد
🗓️ 10 أبريل 2026
📍جدة - عبادي الجوهر أرينا
🎫تُطرح تذاكر غداً الساعة 4 مساءً عبر الرابط التالي 👇
https://t.co/TUNfP8eWeZ
#رابح_صقر_في_جدة 
#موسم_جدة 
#روتانا_لايف

@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA https://t.co/tiY8qu7Tkb"
2039426791496896596,https://x.com/Swagdero/status/2039426791496896596,https://x.com/Swagdero,Swagdero,ابو محمد:تذاكر:,https://pbs.twimg.com/profile_images/2038700181034594304/q43HSkaQ_bigger.jpg,,"جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅

🗓️ 10 أبريل 2026 
📍جدة - عبادي الجوهر أرينا
🎫تُطرح التذاكر غداً الساعة 4 مساءً
https://t.co/CJjUy0fi1P

#رابح_صقر_ف#روتانا_لا@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA https://t.co/EnZfwuOzwC","جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅

🗓️ 10 أبريل 2026 
📍جدة - عبادي الجوهر أرينا
🎫تُطرح التذاكر غداً الساعة 4 مساءً
<a href=""http://Webook.com"">Webook.com</a>

#رابح_صقر_ف#روتانا_لا<a href=""/RabehSaqer"" title=""Rabeh Saqer رابح صقر"">@RabehSaqer</a> 
<a href=""/JEDCalendar"" title=""Jeddah Season | موسم جدة"">@JEDCalendar</a>
<a href=""/EmiratesNBD_KSA"" title=""EmiratesNBD KSA"">@EmiratesNBD_KSA</a>",False,,,12h,"Apr 1, 2026 · 7:36 PM UTC",2026-04-01T19:36:00Z,,"['http://Webook.com', 'https://x.com/RabehSaqer', 'https://x.com/JEDCalendar', 'https://x.com/EmiratesNBD_KSA']",0,2,3,89,ENBD,"جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅

🗓️ 10 أبريل 2026 
📍جدة - عبادي الجوهر أرينا
🎫تُطرح التذاكر غداً الساعة 4 مساءً
Webook.com

#رابح_صقر_ف#روتانا_لا@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA",https://x.com/Swagdero/status/2039426791496896596,"جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅

🗓️ 10 أبريل 2026 
📍جدة - عبادي الجوهر أرينا
🎫تُطرح التذاكر غداً الساعة 4 مساءً
https://t.co/CJjUy0fi1P

#رابح_صقر_ف#روتانا_لا@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA https://t.co/EnZfwuOzwC","جدة غير و جمهور جدة غير😍
جاهزين نولعها مع بو صقر!🔥🦅

🗓️ 10 أبريل 2026 
📍جدة - عبادي الجوهر أرينا
🎫تُطرح التذاكر غداً الساعة 4 مساءً
https://t.co/CJjUy0fi1P

#رابح_صقر_ف#روتانا_لا@RabehSaqer 
@JEDCalendar
@EmiratesNBD_KSA https://t.co/EnZfwuOzwC"
2039422283807178938,https://x.com/saharalnefaie/status/2039422283807178938,https://x.com/saharalnefaie,saharalnefaie,Sahar Alnefaie,https://pbs.twimg.com/profile_images/1859259055144902656/P_FFuf4A_bigger.jpg,,@EmiratesNBD_AE لوسمحت ابغى اقفل بطاقة الائتمان كيف؟,"<a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a> لوسمحت ابغى اقفل بطاقة الائتمان كيف؟",False,,,12h,"Apr 1, 2026 · 7:18 PM UTC",2026-04-01T19:18:00Z,,['https://x.com/EmiratesNBD_AE'],0,0,0,11,ENBD,@EmiratesNBD_AE لوسمحت ابغى اقفل بطاقة الائتمان كيف؟,,,@EmiratesNBD_AE لوسمحت ابغى اقفل بطاقة الائتمان كيف؟
2039415256783400999,https://x.com/boshbsh22/status/2039415256783400999,https://x.com/boshbsh22,boshbsh22,بُشرى #حلمي,https://pbs.twimg.com/profile_images/1535777899944591362/x-gFuT33_bigger.jpg,,"@EmiratesNBD_AE 
السلام عليكم
احتاج اتواصل معاكم بخصوص تاجير اله صراف لدى فندق بجدة","<a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a> 
السلام عليكم
احتاج اتواصل معاكم بخصوص تاجير اله صراف لدى فندق بجدة",False,,,12h,"Apr 1, 2026 · 6:51 PM UTC",2026-04-01T18:51:00Z,,['https://x.com/EmiratesNBD_AE'],0,0,0,44,ENBD,"@EmiratesNBD_AE 
السلام عليكم
احتاج اتواصل معاكم بخصوص تاجير اله صراف لدى فندق بجدة",,,"@EmiratesNBD_AE 
السلام عليكم
احتاج اتواصل معاكم بخصوص تاجير اله صراف لدى فندق بجدة"
2039410311430545491,https://x.com/CircuitDotNews/status/2039410311430545491,https://x.com/CircuitDotNews,CircuitDotNews,The Circuit,https://pbs.twimg.com/profile_images/1478008411547750405/oKg08Wi3_bigger.jpg,,"Today's The Daily Circuit: 🛢️ADNOC chief slams Iranian ‘extortion’ + Emirates NBD raises $2.25B

Full briefing 👇
https://t.co/pobSsiorrH","Today&#39;s The Daily Circuit: 🛢️ADNOC chief slams Iranian ‘extortion’ + Emirates NBD raises $2.25B

Full briefing 👇
<a href=""https://the.circuit.news/4wy3q"">the.circuit.news/4wy3q</a>",False,,,13h,"Apr 1, 2026 · 6:31 PM UTC",2026-04-01T18:31:00Z,,['https://the.circuit.news/4wy3q'],0,0,0,17,ENBD,"Today's The Daily Circuit: 🛢️ADNOC chief slams Iranian ‘extortion’ + Emirates NBD raises $2.25B

Full briefing 👇
the.circuit.news/4wy3q",https://x.com/CircuitDotNews/status/2039410311430545491,"Today's The Daily Circuit: 🛢️ADNOC chief slams Iranian ‘extortion’ + Emirates NBD raises $2.25B

Full briefing 👇
https://t.co/pobSsiorrH","Today's The Daily Circuit: 🛢️ADNOC chief slams Iranian ‘extortion’ + Emirates NBD raises $2.25B

Full briefing 👇
https://t.co/pobSsiorrH"
2039405025835770218,https://x.com/marketgeniusx/status/2039405025835770218,https://x.com/marketgeniusx,marketgeniusx,Market Genius,https://pbs.twimg.com/profile_images/1923702004234268672/CCL_cyvQ_bigger.jpg,,"BREAKING: Amazon's cloud computing infrastructure in Bahrain has been damaged following an Iranian strike, per Reuters.","AWS me-south-1 (Bahrain) is their only Middle East region. Hosts critical workloads for Saudi Aramco, Emirates NBD, and most Gulf fintech. <a href=""/search?f=tweets&amp;q=%23AMZN"">$AMZN</a> at $211.50 +1.6% today but if this region goes offline for extended period, cloud revenue guidance gets messy. AWS does $100B+ annual run rate.",False,,['KobeissiLetter'],13h,"Apr 1, 2026 · 6:10 PM UTC",2026-04-01T18:10:00Z,,['https://x.com/search?f=tweets&q=%23AMZN'],0,1,2,1200,ENBD,"AWS me-south-1 (Bahrain) is their only Middle East region. Hosts critical workloads for Saudi Aramco, Emirates NBD, and most Gulf fintech. $AMZN at $211.50 +1.6% today but if this region goes offline for extended period, cloud revenue guidance gets messy. AWS does $100B+ annual run rate.",https://x.com/marketgeniusx/status/2039405025835770218,"BREAKING: Amazon's cloud computing infrastructure in Bahrain has been damaged following an Iranian strike, per Reuters.","BREAKING: Amazon's cloud computing infrastructure in Bahrain has been damaged following an Iranian strike, per Reuters."
2039352771435237886,https://x.com/ArabianBusiness/status/2039352771435237886,https://x.com/ArabianBusiness,ArabianBusiness,ArabianBusiness.com,https://pbs.twimg.com/profile_images/1993579995382661127/_FaUxwqe_bigger.jpg,,"Gulf stock markets ended higher on Wednesday amid hopes of a de-escalation in the Iran conflict, with Dubai leading gains as a AED 1 billion ($272.3 million) support package by the government and strong economic growth lifted investor sentiment.

US President Donald Trump said on Tuesday that Washington could end its military campaign within two to three weeks and that Tehran is not required to reach a deal to halt the conflict, signalling his clearest intent yet to bring the month-long war to a close.

Dubai’s main stock index advanced 2 per cent, led by a 5.6 per cent surge in blue-chip developer Emaar Properties and a 4.7 per cent jump in top lender Emirates NBD.","Gulf stock markets ended higher on Wednesday amid hopes of a de-escalation in the Iran conflict, with Dubai leading gains as a AED 1 billion ($272.3 million) support package by the government and strong economic growth lifted investor sentiment.

US President Donald Trump said on Tuesday that Washington could end its military campaign within two to three weeks and that Tehran is not required to reach a deal to halt the conflict, signalling his clearest intent yet to bring the month-long war to a close.

Dubai’s main stock index advanced 2 per cent, led by a 5.6 per cent surge in blue-chip developer Emaar Properties and a 4.7 per cent jump in top lender Emirates NBD.",False,,,16h,"Apr 1, 2026 · 2:42 PM UTC",2026-04-01T14:42:00Z,,,2,0,6,648,ENBD,"Gulf stock markets ended higher on Wednesday amid hopes of a de-escalation in the Iran conflict, with Dubai leading gains as a AED 1 billion ($272.3 million) support package by the government and strong economic growth lifted investor sentiment.

US President Donald Trump said on Tuesday that Washington could end its military campaign within two to three weeks and that Tehran is not required to reach a deal to halt the conflict, signalling his clearest intent yet to bring the month-long war to a close.

Dubai’s main stock index advanced 2 per cent, led by a 5.6 per cent surge in blue-chip developer Emaar Properties and a 4.7 per cent jump in top lender Emirates NBD.",https://x.com/ArabianBusiness/status/2039352771435237886,"Gulf stock markets ended higher on Wednesday amid hopes of a de-escalation in the Iran conflict, with Dubai leading gains as a AED 1 billion ($272.3 million) support package by the government and strong economic growth lifted investor sentiment.

US President Donald Trump said on Tuesday that Washington could end its military campaign within two to three weeks and that Tehran is not required to reach a deal to halt the conflict, signalling his clearest intent yet to bring the month-long war to a close.

Dubai’s main stock index advanced 2 per cent, led by a 5.6 per cent surge in blue-chip developer Emaar Properties and a 4.7 per cent jump in top lender Emirates NBD.","Gulf stock markets ended higher on Wednesday amid hopes of a de-escalation in the Iran conflict, with Dubai leading gains as a AED 1 billion ($272.3 million) support package by the government and strong economic growth lifted investor sentiment.

US President Donald Trump said on Tuesday that Washington could end its military campaign within two to three weeks and that Tehran is not required to reach a deal to halt the conflict, signalling his clearest intent yet to bring the month-long war to a close.

Dubai’s main stock index advanced 2 per cent, led by a 5.6 per cent surge in blue-chip developer Emaar Properties and a 4.7 per cent jump in top lender Emirates NBD."
2039335940305408232,https://x.com/EmiratesNBD_AE/status/2039335940305408232,https://x.com/EmiratesNBD_AE,EmiratesNBD_AE,Emirates NBD,https://pbs.twimg.com/profile_images/1762427651271110656/jOUBidn8_bigger.jpg,,@EmiratesNBD_AE  البنك خدمة العملاء جداً من أسوء الخدمات عندهم وغير كذا انا طلبت منهم خطاب عدم ممانعة لكن وشو يسون يخرون العميل عشان مايسوي الغاء حق البطاقه والبنك الثاني يغير نسبة شراء المديونيه وخير كذا ادارة التحصيل من أسوء شي شفت عادي تقولك بقفل في وجهك وغير كذا عادي تغلط,يرجى متابعة صفحتنا ثم إرسال رسالة مباشرة. شكرًا.,False,,['AliAhmedk66633'],18h,"Apr 1, 2026 · 1:35 PM UTC",2026-04-01T13:35:00Z,,,0,0,0,20,ENBD,يرجى متابعة صفحتنا ثم إرسال رسالة مباشرة. شكرًا.,https://x.com/EmiratesNBD_AE/status/2039335940305408232,@EmiratesNBD_AE  البنك خدمة العملاء جداً من أسوء الخدمات عندهم وغير كذا انا طلبت منهم خطاب عدم ممانعة لكن وشو يسون يخرون العميل عشان مايسوي الغاء حق البطاقه والبنك الثاني يغير نسبة شراء المديونيه وخير كذا ادارة التحصيل من أسوء شي شفت عادي تقولك بقفل في وجهك وغير كذا عادي تغلط,@EmiratesNBD_AE  البنك خدمة العملاء جداً من أسوء الخدمات عندهم وغير كذا انا طلبت منهم خطاب عدم ممانعة لكن وشو يسون يخرون العميل عشان مايسوي الغاء حق البطاقه والبنك الثاني يغير نسبة شراء المديونيه وخير كذا ادارة التحصيل من أسوء شي شفت عادي تقولك بقفل في وجهك وغير كذا عادي تغلط
2039324999652127042,https://x.com/EmiratesNBD_EGY/status/2039324999652127042,https://x.com/EmiratesNBD_EGY,EmiratesNBD_EGY,Emirates NBD,https://pbs.twimg.com/profile_images/1762427526482108416/qjFPlJ1n_bigger.jpg,,"In celebration of Arab Financial Inclusion Day ! You can now open your bank account for free with Emirates NBD and get a debit card with no issuance fees as part of the Financial Inclusion Initiatives powered by the Central bank of Egypt

This offer is eligible for individuals within the financial inclusion package during the period from 1st  of April till 30th of April 2026.

Terms and conditions apply.
Tax registration number: 204-897-319","انت داخل مجموعة طلعت مصطفى ؟ إنت كسبان من غير ما تفكر.
من القهوة الصبح للتسوق والخروجات، استمتع بكاش باك يصل إلى 5% على كل معاملاتك داخل مجموعة طلعت مصطفى.

لحظات أكتر… ومكاسب أكتر.
في مكان واحد
 
مع بعض .. تفرق

 قدّم على بطاقة بنك الإمارات دبي الوطني ماستركارد الائتمانية بالتعاون مع مجموعة طلعت مصطفى وخلي كل مصاريفك ترجع لك بكاش باك.
 
تطبق الشروط والأحكام
رقم التسجيل الضريبي: 319-897-204",False,,,18h,"Apr 1, 2026 · 12:52 PM UTC",2026-04-01T12:52:00Z,,,0,1,0,132,ENBD,"انت داخل مجموعة طلعت مصطفى ؟ إنت كسبان من غير ما تفكر.
من القهوة الصبح للتسوق والخروجات، استمتع بكاش باك يصل إلى 5% على كل معاملاتك داخل مجموعة طلعت مصطفى.

لحظات أكتر… ومكاسب أكتر.
في مكان واحد
 
مع بعض .. تفرق

 قدّم على بطاقة بنك الإمارات دبي الوطني ماستركارد الائتمانية بالتعاون مع مجموعة طلعت مصطفى وخلي كل مصاريفك ترجع لك بكاش باك.
 
تطبق الشروط والأحكام
رقم التسجيل الضريبي: 319-897-204",https://x.com/EmiratesNBD_EGY/status/2039324999652127042,"In celebration of Arab Financial Inclusion Day ! You can now open your bank account for free with Emirates NBD and get a debit card with no issuance fees as part of the Financial Inclusion Initiatives powered by the Central bank of Egypt

This offer is eligible for individuals within the financial inclusion package during the period from 1st  of April till 30th of April 2026.

Terms and conditions apply.
Tax registration number: 204-897-319","In celebration of Arab Financial Inclusion Day ! You can now open your bank account for free with Emirates NBD and get a debit card with no issuance fees as part of the Financial Inclusion Initiatives powered by the Central bank of Egypt

This offer is eligible for individuals within the financial inclusion package during the period from 1st  of April till 30th of April 2026.

Terms and conditions apply.
Tax registration number: 204-897-319"
2039324080675909710,https://x.com/just_ittihad/status/2039324080675909710,https://x.com/just_ittihad,just_ittihad,just ittihad,https://pbs.twimg.com/profile_images/421787065533988864/jmRtKrQm_bigger.jpeg,,"عندك أكثر من حساب بنكي ؟
هذي طريقة جديدة تجمع كل حساباتك البنكية في مكان واحد وتشوف رصيدك ، أفضل من كل شوي تتنقل بين تطبيقات البنوك 👏🏻 https://t.co/VyK9kKrsQg","هل لديكم ما يمنع من منح عملائكم هذه الخدمات <a href=""/EmiratesNBD_KSA"" title=""EmiratesNBD KSA"">@EmiratesNBD_KSA</a>",False,,['iD7oom911'],18h,"Apr 1, 2026 · 12:48 PM UTC",2026-04-01T12:48:00Z,,['https://x.com/EmiratesNBD_KSA'],0,0,0,129,ENBD,هل لديكم ما يمنع من منح عملائكم هذه الخدمات @EmiratesNBD_KSA,https://x.com/just_ittihad/status/2039324080675909710,"عندك أكثر من حساب بنكي ؟
هذي طريقة جديدة تجمع كل حساباتك البنكية في مكان واحد وتشوف رصيدك ، أفضل من كل شوي تتنقل بين تطبيقات البنوك 👏🏻 https://t.co/VyK9kKrsQg","عندك أكثر من حساب بنكي ؟
هذي طريقة جديدة تجمع كل حساباتك البنكية في مكان واحد وتشوف رصيدك ، أفضل من كل شوي تتنقل بين تطبيقات البنوك 👏🏻 https://t.co/VyK9kKrsQg"
