id,permalink,userUrl,author_name,fullname,avatar,verified,text,html,isRetweet,retweetedBy,replyingTo,relativeTime,displayTime,createdAt,images,links,comments,retweets,likes,Views,bank_ext,text_1,postUrl,replyText,text_v1,post,posttype,Sentiment
2037150489595559998,https://x.com/metooomer/status/2037150489595559998,https://x.com/metooomer,metooomer,Mutasim,https://pbs.twimg.com/profile_images/1899186218690379776/Fu95zTWB_bigger.jpg,,"اجعل مفاجآت العيد أكثر قيمة.
من الفضة إلى الذهب، اكتشف طريقة أذكى لامتلاك أو إهداء شيء ثمين بحق.
شاهد هذه الحلقة وأخبرنا:
كيف يمكنك شراء الذهب والفضه من البنك؟

للمشاركة:
تابع حساب بنك الإمارات دبي الوطني 
قم بالإشارة إلى 3 من أصدقائك
اكتب إجابتك في التعليقات أدناه لفرصة ربح 10,000 درهم","Via the ENBD X Mobile App

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a> 

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/Fr638"" title=""Faris _m"">@Fr638</a>

..",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:51 PM UTC",2026-03-26T12:51:00Z,,"['https://x.com/um_maazz', 'https://x.com/Om__saad_', 'https://x.com/Fr638']",0,0,0,2,ENBD,"Via the ENBD X Mobile App

@um_maazz 

@Om__saad_ 

@Fr638

..",https://x.com/metooomer/status/2037150489595559998,"اجعل مفاجآت العيد أكثر قيمة.
من الفضة إلى الذهب، اكتشف طريقة أذكى لامتلاك أو إهداء شيء ثمين بحق.
شاهد هذه الحلقة وأخبرنا:
كيف يمكنك شراء الذهب والفضه من البنك؟

للمشاركة:
تابع حساب بنك الإمارات دبي الوطني 
قم بالإشارة إلى 3 من أصدقائك
اكتب إجابتك في التعليقات أدناه لفرصة ربح 10,000 درهم","اجعل مفاجآت العيد أكثر قيمة.
من الفضة إلى الذهب، اكتشف طريقة أذكى لامتلاك أو إهداء شيء ثمين بحق.
شاهد هذه الحلقة وأخبرنا:
كيف يمكنك شراء الذهب والفضه من البنك؟

للمشاركة:
تابع حساب بنك الإمارات دبي الوطني 
قم بالإشارة إلى 3 من أصدقائك
اكتب إجابتك في التعليقات أدناه لفرصة ربح 10,000 درهم","Make holiday surprises more valuable. From silver to gold, discover a smarter way to own or gift something truly precious. Watch this episode and tell us: How can you buy gold and silver from the bank? 

To participate: Follow the Emirates NBD account Tag 3 of your friends Write your answer in the comments below for a chance to win 10,000 dirhams.",Cust,Positive
2037150432142004408,https://x.com/metooomer/status/2037150432142004408,https://x.com/metooomer,metooomer,Mutasim,https://pbs.twimg.com/profile_images/1899186218690379776/Fu95zTWB_bigger.jpg,,"Make Eid surprises even more valuable.
From silver to gold, discover a smarter way to own or gift something truly precious.
Watch this episode and tell us:
How can you buy gold and silver from the bank?

To participate:
Follow Emirates NBD
Tag 3 friends
Drop your answer below for a chance to win AED 10,000","Via the ENBD X Mobile App

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a> 

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/Fr638"" title=""Faris _m"">@Fr638</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:51 PM UTC",2026-03-26T12:51:00Z,,"['https://x.com/um_maazz', 'https://x.com/Om__saad_', 'https://x.com/Fr638']",0,0,0,3,ENBD,"Via the ENBD X Mobile App

@um_maazz 

@Om__saad_ 

@Fr638",https://x.com/metooomer/status/2037150432142004408,"Make Eid surprises even more valuable.
From silver to gold, discover a smarter way to own or gift something truly precious.
Watch this episode and tell us:
How can you buy gold and silver from the bank?

To participate:
Follow Emirates NBD
Tag 3 friends
Drop your answer below for a chance to win AED 10,000","Make Eid surprises even more valuable.
From silver to gold, discover a smarter way to own or gift something truly precious.
Watch this episode and tell us:
How can you buy gold and silver from the bank?

To participate:
Follow Emirates NBD
Tag 3 friends
Drop your answer below for a chance to win AED 10,000","Make Eid surprises even more valuable. From silver to gold, discover a smarter way to own or gift something truly precious. Watch this episode and tell us: How can you buy gold and silver from the bank? To participate: Follow Emirates NBD Tag 3 friends Drop your answer below for a chance to win AED 10,000",Cust,Positive
2037148310214250851,https://x.com/Bushrasabih2/status/2037148310214250851,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"Solve this Ramadan riddle and win AED 10,000.

From food distribution to supporting workers and spending time with senior citizens, one program brings it all together.

What is the name of the program?
To participate:
1.Follow Emirates NBD
2.Tag 3 friends
3.Drop your answer below https://t.co/PDRSppGlrJ","Exchanger Volunteering Programe 
<a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a> 
<a href=""/Bushrasabih1"" title=""Fahood Emarati"">@Bushrasabih1</a> 
<a href=""/noor1813371"" title=""noor"">@noor1813371</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:43 PM UTC",2026-03-26T12:43:00Z,,"['https://x.com/AyshaMoham64638', 'https://x.com/Bushrasabih1', 'https://x.com/noor1813371']",0,0,0,1,ENBD,"Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@noor1813371",https://x.com/Bushrasabih2/status/2037148310214250851,"Solve this Ramadan riddle and win AED 10,000.

From food distribution to supporting workers and spending time with senior citizens, one program brings it all together.

What is the name of the program?
To participate:
1.Follow Emirates NBD
2.Tag 3 friends
3.Drop your answer below https://t.co/PDRSppGlrJ","Solve this Ramadan riddle and win AED 10,000.

From food distribution to supporting workers and spending time with senior citizens, one program brings it all together.

What is the name of the program?
To participate:
1.Follow Emirates NBD
2.Tag 3 friends
3.Drop your answer below https://t.co/PDRSppGlrJ","Solve this Ramadan riddle and win AED 10,000.

From food distribution to supporting workers and spending time with senior citizens, one program brings it all together.

What is the name of the program?
To participate:
1. Follow Emirates NBD
2. Tag 3 friends
3. Drop your answer below https://t.co/PDRSppGlrJ",Cust,Positive
2037148258775257219,https://x.com/Bushrasabih2/status/2037148258775257219,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Sarahfa40636602","Exchanger Volunteering Programe 
<a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a> 
<a href=""/Bushrasabih1"" title=""Fahood Emarati"">@Bushrasabih1</a> 
<a href=""/Sarahfa40636602"" title=""Sarah_fares"">@Sarahfa40636602</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:42 PM UTC",2026-03-26T12:42:00Z,,"['https://x.com/AyshaMoham64638', 'https://x.com/Bushrasabih1', 'https://x.com/Sarahfa40636602']",0,0,0,2,ENBD,"Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Sarahfa40636602",https://x.com/Bushrasabih2/status/2037148258775257219,"@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Sarahfa40636602","@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Sarahfa40636602",Emirates NBD Exchanger Volunteering Program,Cust,Positive
2037148207525093610,https://x.com/Bushrasabih2/status/2037148207525093610,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bintt_Najd 
@Bushrasabih2","Exchanger Volunteering Programe 
<a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a> 
<a href=""/Bintt_Najd"" title=""بنت نجد العذية"">@Bintt_Najd</a> 
<a href=""/Bushrasabih2"" title=""Bu_shaikh🌸❤️"">@Bushrasabih2</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:42 PM UTC",2026-03-26T12:42:00Z,,"['https://x.com/AyshaMoham64638', 'https://x.com/Bintt_Najd', 'https://x.com/Bushrasabih2']",0,0,0,2,ENBD,"Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bintt_Najd 
@Bushrasabih2",https://x.com/Bushrasabih2/status/2037148207525093610,"@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bintt_Najd 
@Bushrasabih2","@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bintt_Najd 
@Bushrasabih2",Emirates NBD Exchanger Volunteering Program,Cust,Positive
2037148045675291023,https://x.com/Bushrasabih2/status/2037148045675291023,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Umehanimuhamma1
..","Exchanger Volunteering Programe 
<a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a> 
<a href=""/Bushrasabih1"" title=""Fahood Emarati"">@Bushrasabih1</a> 
<a href=""/Umehanimuhamma1"" title=""ام محمد احمد"">@Umehanimuhamma1</a>
..",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:41 PM UTC",2026-03-26T12:41:00Z,,"['https://x.com/AyshaMoham64638', 'https://x.com/Bushrasabih1', 'https://x.com/Umehanimuhamma1']",0,0,0,4,ENBD,"Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Umehanimuhamma1
..",https://x.com/Bushrasabih2/status/2037148045675291023,"@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Umehanimuhamma1
..","@EmiratesNBD_AE Exchanger Volunteering Programe 
@AyshaMoham64638 
@Bushrasabih1 
@Umehanimuhamma1
..",Emirates NBD Exchanger Volunteering Program,Cust,Positive
2037147720503484508,https://x.com/Bushrasabih2/status/2037147720503484508,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"نفذت أموال أم خماس قبل نهاية الشهر.
 
هناك قاعدة بسيطة تُساعدها على إدارة أموالها بحكمة:
%50 للاحتياجات الأساسية
%30 للكماليات
%20 للادخار
 
خطة ذكية تمكّنك من الإنفاق والادخار والحفاظ على التحكم في ميزانيتك. هذه واحدة من العديد من النصائح التي يقدّمها لك برنامج البنك.

شاهد الحلقة وأخبرنا ما اسم البرنامج؟
 
للمشاركة:
- تابع حساب بنك الإمارات دبي الوطني
- قم بالإشارة إلى 3 من أصدقائك
- اكتب إجابتك في التعليقات أدناه لفرصة الفوز 10,000

Um Khammas ran out of cash before the month ended.

A simple rule can help her stay on track:
50% for needs
30% for wants
20% for savings

A smart plan that helps you spend, save and stay in control.

This is one of the many tips that the bank’s programme has in store.
Watch the episode and tell us the name of the programme?

To participate:
- Follow Emirates NBD
- Tag 3 friends
- Drop your answer below for a chance to win AED 10,000","FINEELL ( Financial Well-being program) with Emirates NBD <a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a> <a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a> <a href=""/aa_ashirakorn"" title=""AA"">@aa_ashirakorn</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:40 PM UTC",2026-03-26T12:40:00Z,,"['https://x.com/AyshaMoham64638', 'https://x.com/AyshaMoham64638', 'https://x.com/aa_ashirakorn']",0,0,0,3,ENBD,FINEELL ( Financial Well-being program) with Emirates NBD @AyshaMoham64638 @AyshaMoham64638 @aa_ashirakorn,https://x.com/Bushrasabih2/status/2037147720503484508,"نفذت أموال أم خماس قبل نهاية الشهر.
 
هناك قاعدة بسيطة تُساعدها على إدارة أموالها بحكمة:
%50 للاحتياجات الأساسية
%30 للكماليات
%20 للادخار
 
خطة ذكية تمكّنك من الإنفاق والادخار والحفاظ على التحكم في ميزانيتك. هذه واحدة من العديد من النصائح التي يقدّمها لك برنامج البنك.

شاهد الحلقة وأخبرنا ما اسم البرنامج؟
 
للمشاركة:
- تابع حساب بنك الإمارات دبي الوطني
- قم بالإشارة إلى 3 من أصدقائك
- اكتب إجابتك في التعليقات أدناه لفرصة الفوز 10,000

Um Khammas ran out of cash before the month ended.

A simple rule can help her stay on track:
50% for needs
30% for wants
20% for savings

A smart plan that helps you spend, save and stay in control.

This is one of the many tips that the bank’s programme has in store.
Watch the episode and tell us the name of the programme?

To participate:
- Follow Emirates NBD
- Tag 3 friends
- Drop your answer below for a chance to win AED 10,000","نفذت أموال أم خماس قبل نهاية الشهر.
 
هناك قاعدة بسيطة تُساعدها على إدارة أموالها بحكمة:
%50 للاحتياجات الأساسية
%30 للكماليات
%20 للادخار
 
خطة ذكية تمكّنك من الإنفاق والادخار والحفاظ على التحكم في ميزانيتك. هذه واحدة من العديد من النصائح التي يقدّمها لك برنامج البنك.

شاهد الحلقة وأخبرنا ما اسم البرنامج؟
 
للمشاركة:
- تابع حساب بنك الإمارات دبي الوطني
- قم بالإشارة إلى 3 من أصدقائك
- اكتب إجابتك في التعليقات أدناه لفرصة الفوز 10,000

Um Khammas ran out of cash before the month ended.

A simple rule can help her stay on track:
50% for needs
30% for wants
20% for savings

A smart plan that helps you spend, save and stay in control.

This is one of the many tips that the bank’s programme has in store.
Watch the episode and tell us the name of the programme?

To participate:
- Follow Emirates NBD
- Tag 3 friends
- Drop your answer below for a chance to win AED 10,000","Um Khammas ran out of cash before the month ended.

A simple rule can help her manage her money wisely:
50% for basic needs
30% for luxuries
20% for savings

A smart plan that enables you to spend, save, and maintain control over your budget. This is one of the many tips offered by the bank's program.

Watch the episode and tell us the name of the program?

To participate:
- Follow Emirates NBD
- Tag 3 of your friends
- Write your answer in the comments below for a chance to win AED 10,000.",Cust,Positive
2037147542937624952,https://x.com/Bushrasabih2/status/2037147542937624952,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"@EmiratesNBD_AE FINEELL ( Financial Well-being program) with Emirates NBD @semeet @SelmaRomola @Emy191990
..","FINEELL ( Financial Well-being program) with Emirates NBD <a href=""/semeet"" title=""seema shelat"">@semeet</a> <a href=""/SelmaRomola"" title=""Selma Romola"">@SelmaRomola</a> <a href=""/Emy191990"" title=""Eman Mohamed"">@Emy191990</a>
..",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:39 PM UTC",2026-03-26T12:39:00Z,,"['https://x.com/semeet', 'https://x.com/SelmaRomola', 'https://x.com/Emy191990']",0,0,0,5,ENBD,"FINEELL ( Financial Well-being program) with Emirates NBD @semeet @SelmaRomola @Emy191990
..",https://x.com/Bushrasabih2/status/2037147542937624952,"@EmiratesNBD_AE FINEELL ( Financial Well-being program) with Emirates NBD @semeet @SelmaRomola @Emy191990
..","@EmiratesNBD_AE FINEELL ( Financial Well-being program) with Emirates NBD @semeet @SelmaRomola @Emy191990
..",Emirates NBD FINEELL (Financial Well-being program) with Emirates NBD.,Cust,Positive
2037146722225508509,https://x.com/Bushrasabih2/status/2037146722225508509,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"@EmiratesNBD_AE التثقيف المالي مع بنك الامارات دبي الوطني ,  @semeet @SelmaRomola @AyshaMoham64638","التثقيف المالي مع بنك الامارات دبي الوطني ,  <a href=""/semeet"" title=""seema shelat"">@semeet</a> <a href=""/SelmaRomola"" title=""Selma Romola"">@SelmaRomola</a> <a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:36 PM UTC",2026-03-26T12:36:00Z,,"['https://x.com/semeet', 'https://x.com/SelmaRomola', 'https://x.com/AyshaMoham64638']",0,0,0,41,ENBD,"التثقيف المالي مع بنك الامارات دبي الوطني ,  @semeet @SelmaRomola @AyshaMoham64638",https://x.com/Bushrasabih2/status/2037146722225508509,"@EmiratesNBD_AE التثقيف المالي مع بنك الامارات دبي الوطني ,  @semeet @SelmaRomola @AyshaMoham64638","@EmiratesNBD_AE التثقيف المالي مع بنك الامارات دبي الوطني ,  @semeet @SelmaRomola @AyshaMoham64638",Financial education with Emirates NBD Bank.,Cust,Neutral
2037146697382715509,https://x.com/Bushrasabih2/status/2037146697382715509,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,@EmiratesNBD_AE التثقيف المالي مع بنك الامارات دبي الوطني   @semeet @SelmaRomola @AyshaMoham64638,"التثقيف المالي مع بنك الامارات دبي الوطني   <a href=""/semeet"" title=""seema shelat"">@semeet</a> <a href=""/SelmaRomola"" title=""Selma Romola"">@SelmaRomola</a> <a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:36 PM UTC",2026-03-26T12:36:00Z,,"['https://x.com/semeet', 'https://x.com/SelmaRomola', 'https://x.com/AyshaMoham64638']",0,0,0,39,ENBD,التثقيف المالي مع بنك الامارات دبي الوطني   @semeet @SelmaRomola @AyshaMoham64638,https://x.com/Bushrasabih2/status/2037146697382715509,@EmiratesNBD_AE التثقيف المالي مع بنك الامارات دبي الوطني   @semeet @SelmaRomola @AyshaMoham64638,@EmiratesNBD_AE التثقيف المالي مع بنك الامارات دبي الوطني   @semeet @SelmaRomola @AyshaMoham64638,Financial education with Emirates NBD Bank,Cust,Positive
2037146430109081782,https://x.com/Bushrasabih2/status/2037146430109081782,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"@EmiratesNBD_AE through Emirates NBD, the fastest way is using the ENBD X mobile app.   @semeet @SelmaRomola @Salma22320","through Emirates NBD, the fastest way is using the ENBD X mobile app.   <a href=""/semeet"" title=""seema shelat"">@semeet</a> <a href=""/SelmaRomola"" title=""Selma Romola"">@SelmaRomola</a> @Salma22320",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:35 PM UTC",2026-03-26T12:35:00Z,,"['https://x.com/semeet', 'https://x.com/SelmaRomola']",0,0,0,14,ENBD,"through Emirates NBD, the fastest way is using the ENBD X mobile app.   @semeet @SelmaRomola @Salma22320",https://x.com/Bushrasabih2/status/2037146430109081782,"@EmiratesNBD_AE through Emirates NBD, the fastest way is using the ENBD X mobile app.   @semeet @SelmaRomola @Salma22320","@EmiratesNBD_AE through Emirates NBD, the fastest way is using the ENBD X mobile app.   @semeet @SelmaRomola @Salma22320","Through Emirates NBD, the fastest way is using the ENBD X mobile app.",Cust,Positive
2037146404259586482,https://x.com/Bushrasabih2/status/2037146404259586482,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,"@EmiratesNBD_AE through Emirates NBD, the fastest way is using the ENBD X mobile app.   @Bushrasabih1 @AyshaMoham64638 @Bushrasabih1","through Emirates NBD, the fastest way is using the ENBD X mobile app.   <a href=""/Bushrasabih1"" title=""Fahood Emarati"">@Bushrasabih1</a> <a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a> <a href=""/Bushrasabih1"" title=""Fahood Emarati"">@Bushrasabih1</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:35 PM UTC",2026-03-26T12:35:00Z,,"['https://x.com/Bushrasabih1', 'https://x.com/AyshaMoham64638', 'https://x.com/Bushrasabih1']",0,0,0,8,ENBD,"through Emirates NBD, the fastest way is using the ENBD X mobile app.   @Bushrasabih1 @AyshaMoham64638 @Bushrasabih1",https://x.com/Bushrasabih2/status/2037146404259586482,"@EmiratesNBD_AE through Emirates NBD, the fastest way is using the ENBD X mobile app.   @Bushrasabih1 @AyshaMoham64638 @Bushrasabih1","@EmiratesNBD_AE through Emirates NBD, the fastest way is using the ENBD X mobile app.   @Bushrasabih1 @AyshaMoham64638 @Bushrasabih1","Through Emirates NBD, the fastest way is using the ENBD X mobile app.",Cust,Positive
2037146011169415506,https://x.com/Bushrasabih2/status/2037146011169415506,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,@EmiratesNBD_AE Via the ENBD X Mobile App. @AyshaMoham64638  @Bushrasabih2  @Salma2232019,"Via the ENBD X Mobile App. <a href=""/AyshaMoham64638"" title=""Aysha Mohammad"">@AyshaMoham64638</a>  <a href=""/Bushrasabih2"" title=""Bu_shaikh🌸❤️"">@Bushrasabih2</a>  <a href=""/Salma2232019"" title=""Salma"">@Salma2232019</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:33 PM UTC",2026-03-26T12:33:00Z,,"['https://x.com/AyshaMoham64638', 'https://x.com/Bushrasabih2', 'https://x.com/Salma2232019']",0,0,0,5,ENBD,Via the ENBD X Mobile App. @AyshaMoham64638  @Bushrasabih2  @Salma2232019,https://x.com/Bushrasabih2/status/2037146011169415506,@EmiratesNBD_AE Via the ENBD X Mobile App. @AyshaMoham64638  @Bushrasabih2  @Salma2232019,@EmiratesNBD_AE Via the ENBD X Mobile App. @AyshaMoham64638  @Bushrasabih2  @Salma2232019,Via the ENBD X Mobile App.,Cust,Neutral
2037145897285673425,https://x.com/Bushrasabih2/status/2037145897285673425,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,@EmiratesNBD_AE Via the ENBD X Mobile App. @semeet @SelmaRomola @Bushrasabih1,"Via the ENBD X Mobile App. <a href=""/semeet"" title=""seema shelat"">@semeet</a> <a href=""/SelmaRomola"" title=""Selma Romola"">@SelmaRomola</a> <a href=""/Bushrasabih1"" title=""Fahood Emarati"">@Bushrasabih1</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:33 PM UTC",2026-03-26T12:33:00Z,,"['https://x.com/semeet', 'https://x.com/SelmaRomola', 'https://x.com/Bushrasabih1']",0,0,0,10,ENBD,Via the ENBD X Mobile App. @semeet @SelmaRomola @Bushrasabih1,https://x.com/Bushrasabih2/status/2037145897285673425,@EmiratesNBD_AE Via the ENBD X Mobile App. @semeet @SelmaRomola @Bushrasabih1,@EmiratesNBD_AE Via the ENBD X Mobile App. @semeet @SelmaRomola @Bushrasabih1,Via the ENBD X Mobile App.,Cust,Neutral
2037145867833241998,https://x.com/Bushrasabih2/status/2037145867833241998,https://x.com/Bushrasabih2,Bushrasabih2,Bu_shaikh🌸❤️,https://pbs.twimg.com/profile_images/2037057205510574080/OEGMy7R9_bigger.jpg,,@EmiratesNBD_AE Via the ENBD X Mobile App. @semeet @SelmaRomola @Salma2232019,"Via the ENBD X Mobile App. <a href=""/semeet"" title=""seema shelat"">@semeet</a> <a href=""/SelmaRomola"" title=""Selma Romola"">@SelmaRomola</a> <a href=""/Salma2232019"" title=""Salma"">@Salma2232019</a>",False,,['EmiratesNBD_AE'],15h,"Mar 26, 2026 · 12:33 PM UTC",2026-03-26T12:33:00Z,,"['https://x.com/semeet', 'https://x.com/SelmaRomola', 'https://x.com/Salma2232019']",0,0,0,11,ENBD,Via the ENBD X Mobile App. @semeet @SelmaRomola @Salma2232019,https://x.com/Bushrasabih2/status/2037145867833241998,@EmiratesNBD_AE Via the ENBD X Mobile App. @semeet @SelmaRomola @Salma2232019,@EmiratesNBD_AE Via the ENBD X Mobile App. @semeet @SelmaRomola @Salma2232019,Via the ENBD X Mobile App.,Cust,Neutral
2037133107002798119,https://x.com/Mjoode181818/status/2037133107002798119,https://x.com/Mjoode181818,Mjoode181818,Mjod_126,https://pbs.twimg.com/profile_images/1778387020219400192/yJx3OY9J_bigger.jpg,,@EmiratesNBD_AE  سلام عليكم شراء مدينية كم النسبة ؟,عبدالمجيد عبدالله القرشي  رقم الجوال 0566622312,False,,['EmiratesNBD_AE'],16h,"Mar 26, 2026 · 11:42 AM UTC",2026-03-26T11:42:00Z,,,1,0,0,16,ENBD,عبدالمجيد عبدالله القرشي  رقم الجوال 0566622312,https://x.com/Mjoode181818/status/2037133107002798119,@EmiratesNBD_AE  سلام عليكم شراء مدينية كم النسبة ؟,@EmiratesNBD_AE  سلام عليكم شراء مدينية كم النسبة ؟,"Hello, how much is the percentage for purchasing a city?",Cust,Neutral
2037130316544905693,https://x.com/Mjoode181818/status/2037130316544905693,https://x.com/Mjoode181818,Mjoode181818,Mjod_126,https://pbs.twimg.com/profile_images/1778387020219400192/yJx3OY9J_bigger.jpg,,@EmiratesNBD_AE  سلام عليكم شراء مدينية كم النسبة ؟,"<a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a>  سلام عليكم شراء مدينية كم النسبة ؟",False,,,16h,"Mar 26, 2026 · 11:31 AM UTC",2026-03-26T11:31:00Z,,['https://x.com/EmiratesNBD_AE'],1,0,0,9,ENBD,@EmiratesNBD_AE  سلام عليكم شراء مدينية كم النسبة ؟,,,@EmiratesNBD_AE  سلام عليكم شراء مدينية كم النسبة ؟,"Hello, how much is the percentage for purchasing a city?",Cust,Neutral
2037130259007426571,https://x.com/AliAycha9/status/2037130259007426571,https://x.com/AliAycha9,AliAycha9,Ali Aycha,https://pbs.twimg.com/profile_images/1472637599286243330/X0vFG6qG_bigger.jpg,,"Get guaranteed vouchers worth of AED750
 
Apply for Emirates NBD SHARE Visa Credit Card and receive a guaranteed Majid Al Futtaim voucher worth AED 750.
 
Apply Now: https://t.co/973dnM780n https://t.co/p6kUDJh1Jh","I was told the Visa card is free, yet I was charged SAR 800 with no explanation. I filed a complaint and got no response. Misleading and unacceptable. Will escalate to SAMA if not resolved.",False,,['EmiratesNBD_AE'],16h,"Mar 26, 2026 · 11:31 AM UTC",2026-03-26T11:31:00Z,,,1,0,0,4,ENBD,"I was told the Visa card is free, yet I was charged SAR 800 with no explanation. I filed a complaint and got no response. Misleading and unacceptable. Will escalate to SAMA if not resolved.",https://x.com/AliAycha9/status/2037130259007426571,"Get guaranteed vouchers worth of AED750
 
Apply for Emirates NBD SHARE Visa Credit Card and receive a guaranteed Majid Al Futtaim voucher worth AED 750.
 
Apply Now: https://t.co/973dnM780n https://t.co/p6kUDJh1Jh","Get guaranteed vouchers worth of AED750
 
Apply for Emirates NBD SHARE Visa Credit Card and receive a guaranteed Majid Al Futtaim voucher worth AED 750.
 
Apply Now: https://t.co/973dnM780n https://t.co/p6kUDJh1Jh","Get guaranteed vouchers worth AED 750. 

Apply for the Emirates NBD SHARE Visa Credit Card and receive a guaranteed Majid Al Futtaim voucher worth AED 750. 

Apply Now: https://t.co/973dnM780n https://t.co/p6kUDJh1Jh",Cust,Positive
